status,original_corrupted_path,new_sanitized_path_or_error
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04138342,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT04138342,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04138342,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_a7085b034171.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04138342,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT04138342,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04138342,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_419bf8c95e97.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04137653,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT04137653,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04137653,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_7b342e02d1ac.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04137653,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT04137653,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT04137653,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_7dba7388e671.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03967652,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03967652,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03967652,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_76907c582af0.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03961698,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03961698,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03961698,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_1cab6024dce6.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\pride_archive_projects_,nanomedicine,EBI,HTTP,2,OK,200,,2025-09-04T08_47_10Z,,data_00_urls_nanomedicine",D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\sanitized_9f50a94b5dcf
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03961698,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03961698,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03961698,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f6839cf0673d.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03937635,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03937635,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03937635,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_317f8e26d3ad.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03937635,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03937635,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03937635,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_13d686fb6e36.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03878524,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03878524,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03878524,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_11affb16a159.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03878524,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03878524,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03878524,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_6ce9782d865e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799692,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03799692,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799692,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b4f5b5ebe283.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799692,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03799692,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799692,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_489b5b2cdee6.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799679,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03799679,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799679,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_07902f24992e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799679,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03799679,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03799679,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_2f7779806ad3.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03783364,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03783364,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03783364,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_3aea47aaf937.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03783364,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03783364,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03783364,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_15d6a7e06dac.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\pride_archive_projects\PXD014468,,download_brca2.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\pride_archive_projects\sanitized_67bac9a3647c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03739931,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03739931,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03739931,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_43a181f33a77.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03739931,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03739931,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03739931,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_84d5596f540f.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\pride_archive_projects\,,nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\pride_archive_projects\sanitized_a517abae4923.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03719326,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03719326,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03719326,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_763d011e30a0.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03719326,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03719326,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03719326,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_e3a08dbbaaff.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03678883,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03678883,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03678883,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_96d6b975b06a.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03678883,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03678883,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03678883,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_837be615f003.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03606967,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03606967,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03606967,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_946730d8445b.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03606967,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03606967,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03606967,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_cfbbc5c083bc.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03505528,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03505528,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03505528,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_0fb24da21207.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_arranged\_INBOX\2979,2025-09-02",D:\breast_cancer_project_root\data\01_arranged\_INBOX\sanitized_3b41ff0dbd31
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03505528,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03505528,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03505528,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8d0334883cb9.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03382340,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03382340,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03382340,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_800315d43770.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03382340,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03382340,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03382340,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_c4e52d57c118.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03355261,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03355261,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03355261,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_d20fdd2656de.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03355261,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03355261,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03355261,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_3882a92861c0.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\biostudies\arrayexpress,,breast_nanomedicine_portals_to_crawl.master",D:\breast_cancer_project_root\data\01_raw\BRCA\www.ebi.ac.uk\biostudies\sanitized_a6add568e6e3.master
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03304210,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03304210,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03304210,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_9c1528b7be1e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03304210,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03304210,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03304210,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_bc4fe0be4a9d.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03217838,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03217838,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03217838,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_c26e994dfba4.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03051373,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT03051373,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03051373,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8d703bd0ac06.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02824835,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02824835,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02824835,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f2904195b693.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02824835,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02824835,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02824835,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_aaf4154131ec.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02815735,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02815735,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02815735,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_c6b14d3703a3.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02815735,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02815735,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02815735,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_aedaf6b1570c.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02788981,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02788981,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02788981,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_98e4bd274795.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02788981,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02788981,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02788981,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_15ca25fe559b.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02762981,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02762981,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02762981,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_a8217ece8d86.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02762981,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02762981,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02762981,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_39bc308a86e6.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02724176,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02724176,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02724176,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_93edb35bea55.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02646319,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02646319,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02646319,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_8111ad92f92e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02646319,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02646319,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02646319,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_418707ac93e2.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02624947,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02624947,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02624947,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_990a7a056675.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02608229,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02608229,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02608229,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_b65509a7435f.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02549898,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02549898,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02549898,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_f72bfbbf3db5.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02530489,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02530489,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02530489,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_2fc1939d1c96.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02530489,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02530489,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02530489,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_e2a3cc5bdd0e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02408874,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02408874,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02408874,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_6eed2fc3674e.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02314052,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02314052,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02314052,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_60d93a081dee.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02048943,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02048943,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02048943,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_e2168b5701f2.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02033512,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT02033512,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02033512,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_d95a6cc64c68.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01938833,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01938833,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01938833,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_17d9800994cf.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01938833,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01938833,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01938833,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_988853e2a497.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01830244,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01830244,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01830244,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_6eeac2e78481.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01830244,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01830244,,crawl_discovered.txt,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01830244,,crawl_discovered.txt,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_6b100509fb4a.csv,"
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01763710,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\NCT01763710,85758,url_all.csv,","D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01763710,1,OK,data\01_raw\BRCA\clinicaltrials.gov\study\sanitized_bab6ae9669a4.csv,"
